Filename,var1,var2,Vowel,seg_Start,seg_End,t,t_ms,f0,H1H2c,CPP,ATR,Gender
Elizabeth-010_mono,Elizabeth-010,mono,ɔ,109.393,109.483,18,109.484,231.874,21.389,12.606,-ATR,F
Elizabeth-010_mono,Elizabeth-010,mono,a,110.456,110.552,1,110.461,0,0,12.847,-ATR,F
Elizabeth-010_mono,Elizabeth-010,mono,a,110.456,110.552,2,110.466,0,0,16.961,-ATR,F
Elizabeth-010_mono,Elizabeth-010,mono,a,110.456,110.552,3,110.471,0,0,16.833,-ATR,F
Elizabeth-010_mono,Elizabeth-010,mono,a,110.456,110.552,4,110.476,0,0,11.435,-ATR,F
Elizabeth-010_mono,Elizabeth-010,mono,a,110.456,110.552,5,110.481,0,0,14.007,-ATR,F
Elizabeth-010_mono,Elizabeth-010,mono,a,110.456,110.552,6,110.486,0,0,17.418,-ATR,F
Elizabeth-010_mono,Elizabeth-010,mono,a,110.456,110.552,7,110.491,0,0,18.412,-ATR,F
Elizabeth-010_mono,Elizabeth-010,mono,a,110.456,110.552,8,110.496,0,0,17.241,-ATR,F
Elizabeth-010_mono,Elizabeth-010,mono,a,110.456,110.552,9,110.501,0,0,18.337,-ATR,F
Elizabeth-010_mono,Elizabeth-010,mono,a,110.456,110.552,10,110.506,0,0,19.818,-ATR,F
Elizabeth-010_mono,Elizabeth-010,mono,a,110.456,110.552,11,110.511,0,0,15.289,-ATR,F
Elizabeth-010_mono,Elizabeth-010,mono,a,110.456,110.552,12,110.516,0,0,16.428,-ATR,F
Elizabeth-010_mono,Elizabeth-010,mono,a,110.456,110.552,13,110.521,0,0,21.029,-ATR,F
Elizabeth-010_mono,Elizabeth-010,mono,a,110.456,110.552,14,110.526,0,0,13.143,-ATR,F
Elizabeth-010_mono,Elizabeth-010,mono,a,110.456,110.552,15,110.531,0,0,12.42,-ATR,F
Elizabeth-010_mono,Elizabeth-010,mono,a,110.456,110.552,16,110.536,0,0,15.745,-ATR,F
Elizabeth-010_mono,Elizabeth-010,mono,a,110.456,110.552,17,110.541,0,0,14.102,-ATR,F
Elizabeth-010_mono,Elizabeth-010,mono,a,110.456,110.552,18,110.546,0,0,12.756,-ATR,F
Elizabeth-010_mono,Elizabeth-010,mono,a,110.456,110.552,19,110.551,0,0,14.313,-ATR,F
Eric-020_mono,Eric-020,mono,i,74.488,74.64,1,74.493,142.586,3.784,11.528,+ATR,M
Eric-020_mono,Eric-020,mono,i,74.488,74.64,2,74.498,143.553,3.777,13.191,+ATR,M
Eric-020_mono,Eric-020,mono,i,74.488,74.64,3,74.503,144.519,4.552,16.453,+ATR,M
Eric-020_mono,Eric-020,mono,i,74.488,74.64,4,74.508,145.702,5.355,12.419,+ATR,M
Eric-020_mono,Eric-020,mono,i,74.488,74.64,5,74.513,147.305,5.713,15.387,+ATR,M
Eric-020_mono,Eric-020,mono,i,74.488,74.64,6,74.518,148.908,7.009,13.278,+ATR,M
Eric-020_mono,Eric-020,mono,i,74.488,74.64,7,74.523,150.522,7.062,13.673,+ATR,M
Eric-020_mono,Eric-020,mono,i,74.488,74.64,8,74.528,152.157,7.15,19.134,+ATR,M
Eric-020_mono,Eric-020,mono,i,74.488,74.64,9,74.533,153.792,6.916,18.55,+ATR,M
Eric-020_mono,Eric-020,mono,i,74.488,74.64,10,74.538,155.268,6.488,21.675,+ATR,M
Eric-020_mono,Eric-020,mono,i,74.488,74.64,11,74.543,156.436,6.342,20.272,+ATR,M
Eric-020_mono,Eric-020,mono,i,74.488,74.64,12,74.548,157.604,6.666,23.168,+ATR,M
Eric-020_mono,Eric-020,mono,i,74.488,74.64,13,74.553,158.637,7.216,17.75,+ATR,M
Eric-020_mono,Eric-020,mono,i,74.488,74.64,14,74.558,159.409,7.24,21.65,+ATR,M
Eric-020_mono,Eric-020,mono,i,74.488,74.64,15,74.563,160.181,7.195,20.326,+ATR,M
Eric-020_mono,Eric-020,mono,i,74.488,74.64,16,74.568,160.567,7.176,17.063,+ATR,M
Eric-020_mono,Eric-020,mono,i,74.488,74.64,17,74.573,160.207,7.171,17.902,+ATR,M
Eric-020_mono,Eric-020,mono,i,74.488,74.64,18,74.578,159.848,6.534,14.664,+ATR,M
Eric-020_mono,Eric-020,mono,i,74.488,74.64,19,74.583,159.287,4.661,13.943,+ATR,M
Eric-020_mono,Eric-020,mono,i,74.488,74.64,20,74.588,158.339,3.358,13.771,+ATR,M
Eric-020_mono,Eric-020,mono,i,74.488,74.64,21,74.593,157.391,1.904,11.281,+ATR,M
Eric-020_mono,Eric-020,mono,i,74.488,74.64,22,74.598,156.217,4.976,11.512,+ATR,M
Eric-020_mono,Eric-020,mono,i,74.488,74.64,23,74.603,154.605,14.647,13.487,+ATR,M
Eric-020_mono,Eric-020,mono,i,74.488,74.64,24,74.608,152.993,5.995,15,+ATR,M
Eric-020_mono,Eric-020,mono,i,74.488,74.64,25,74.613,152.001,6.678,14.818,+ATR,M
Eric-020_mono,Eric-020,mono,i,74.488,74.64,26,74.618,152.207,6.952,12.831,+ATR,M
Eric-020_mono,Eric-020,mono,i,74.488,74.64,27,74.623,152.414,1.244,13.672,+ATR,M
Eric-020_mono,Eric-020,mono,i,74.488,74.64,28,74.628,152.55,4.096,12.344,+ATR,M
Eric-020_mono,Eric-020,mono,i,74.488,74.64,29,74.633,152.55,12.888,12.644,+ATR,M
Eric-020_mono,Eric-020,mono,i,74.488,74.64,30,74.638,0,0,14.859,+ATR,M
Eric-020_mono,Eric-020,mono,ɪ,76.03,76.14,1,76.036,136.349,7.026,14.615,-ATR,M
Eric-020_mono,Eric-020,mono,ɪ,76.03,76.14,2,76.041,136.583,6.726,11.461,-ATR,M
Eric-020_mono,Eric-020,mono,ɪ,76.03,76.14,3,76.046,136.846,7.832,15.016,-ATR,M
Eric-020_mono,Eric-020,mono,ɪ,76.03,76.14,4,76.051,137.109,8.392,17.463,-ATR,M
Eric-020_mono,Eric-020,mono,ɪ,76.03,76.14,5,76.056,137.325,9.382,15.192,-ATR,M
Eric-020_mono,Eric-020,mono,ɪ,76.03,76.14,6,76.061,137.535,10.066,17.968,-ATR,M
Eric-020_mono,Eric-020,mono,ɪ,76.03,76.14,7,76.066,137.745,10.671,18.615,-ATR,M
Eric-020_mono,Eric-020,mono,ɪ,76.03,76.14,8,76.071,137.281,11.403,16.319,-ATR,M
Eric-020_mono,Eric-020,mono,ɪ,76.03,76.14,9,76.076,136.732,12.098,18.447,-ATR,M
Eric-020_mono,Eric-020,mono,ɪ,76.03,76.14,10,76.081,136.183,12.228,19.989,-ATR,M
Eric-020_mono,Eric-020,mono,ɪ,76.03,76.14,11,76.086,136.057,12.762,22.419,-ATR,M
Eric-020_mono,Eric-020,mono,ɪ,76.03,76.14,12,76.091,135.984,13.23,23.73,-ATR,M
Eric-020_mono,Eric-020,mono,ɪ,76.03,76.14,13,76.096,135.91,13.205,23.834,-ATR,M
Eric-020_mono,Eric-020,mono,ɪ,76.03,76.14,14,76.101,135.971,10.412,21.347,-ATR,M
Eric-020_mono,Eric-020,mono,ɪ,76.03,76.14,15,76.106,136.048,7.542,18.423,-ATR,M
Eric-020_mono,Eric-020,mono,ɪ,76.03,76.14,16,76.111,136.125,7.348,17.998,-ATR,M
Eric-020_mono,Eric-020,mono,ɪ,76.03,76.14,17,76.116,135.977,9.355,18.601,-ATR,M
Eric-020_mono,Eric-020,mono,ɪ,76.03,76.14,18,76.121,135.801,12.215,17.371,-ATR,M
Eric-020_mono,Eric-020,mono,ɪ,76.03,76.14,19,76.126,135.624,10.792,15.431,-ATR,M
Eric-020_mono,Eric-020,mono,ɪ,76.03,76.14,20,76.131,135.388,8.428,15.749,-ATR,M
Eric-020_mono,Eric-020,mono,ɪ,76.03,76.14,21,76.136,135.145,7.5,16.337,-ATR,M
Eric-020_mono,Eric-020,mono,ɪ,76.03,76.14,22,76.141,134.901,8.012,15.118,-ATR,M
Eric-020_mono,Eric-020,mono,e,77.344,77.448,1,77.349,118.392,-1.315,11.73,+ATR,M
Eric-020_mono,Eric-020,mono,e,77.344,77.448,2,77.354,118.392,1.251,13.191,+ATR,M
Eric-020_mono,Eric-020,mono,e,77.344,77.448,3,77.359,119.014,2.786,19.717,+ATR,M
Eric-020_mono,Eric-020,mono,e,77.344,77.448,4,77.364,120.134,3.906,15.923,+ATR,M
Eric-020_mono,Eric-020,mono,e,77.344,77.448,5,77.369,121.253,5.11,14.696,+ATR,M
Eric-020_mono,Eric-020,mono,e,77.344,77.448,6,77.374,121.941,5.962,17.314,+ATR,M
Eric-020_mono,Eric-020,mono,e,77.344,77.448,7,77.379,122.282,6.13,15.19,+ATR,M
Eric-020_mono,Eric-020,mono,e,77.344,77.448,8,77.384,122.622,6.659,10.638,+ATR,M
Eric-020_mono,Eric-020,mono,e,77.344,77.448,9,77.389,122.876,7.485,19.03,+ATR,M
Eric-020_mono,Eric-020,mono,e,77.344,77.448,10,77.394,123.061,7.969,15.71,+ATR,M
Eric-020_mono,Eric-020,mono,e,77.344,77.448,11,77.399,123.246,8.074,18.612,+ATR,M
Eric-020_mono,Eric-020,mono,e,77.344,77.448,12,77.404,122.817,8.035,20.782,+ATR,M
Eric-020_mono,Eric-020,mono,e,77.344,77.448,13,77.409,121.893,7.776,14.978,+ATR,M
Eric-020_mono,Eric-020,mono,e,77.344,77.448,14,77.414,120.97,8.225,18.855,+ATR,M
Eric-020_mono,Eric-020,mono,e,77.344,77.448,15,77.419,119.935,8.788,12.278,+ATR,M
Eric-020_mono,Eric-020,mono,e,77.344,77.448,16,77.424,118.809,9.048,14.457,+ATR,M
Eric-020_mono,Eric-020,mono,e,77.344,77.448,17,77.429,117.683,9.292,13.375,+ATR,M
Eric-020_mono,Eric-020,mono,e,77.344,77.448,18,77.434,116.356,9.296,12.447,+ATR,M
Eric-020_mono,Eric-020,mono,e,77.344,77.448,19,77.439,114.868,9.215,14.033,+ATR,M
Eric-020_mono,Eric-020,mono,e,77.344,77.448,20,77.444,113.379,6.828,12.541,+ATR,M
Eric-020_mono,Eric-020,mono,ɛ,78.541,78.637,1,78.546,0,0,12.876,-ATR,M
Eric-020_mono,Eric-020,mono,ɛ,78.541,78.637,2,78.551,113.759,9.281,12.374,-ATR,M
Eric-020_mono,Eric-020,mono,ɛ,78.541,78.637,3,78.556,113.759,15.595,14.532,-ATR,M
Eric-020_mono,Eric-020,mono,ɛ,78.541,78.637,4,78.561,114.356,4.291,14.449,-ATR,M
Eric-020_mono,Eric-020,mono,ɛ,78.541,78.637,5,78.566,114.993,1.211,23.417,-ATR,M
Eric-020_mono,Eric-020,mono,ɛ,78.541,78.637,6,78.571,115.631,2.939,16.593,-ATR,M
Eric-020_mono,Eric-020,mono,ɛ,78.541,78.637,7,78.576,116.253,4.427,16.402,-ATR,M
Eric-020_mono,Eric-020,mono,ɛ,78.541,78.637,8,78.581,116.874,6.748,15.158,-ATR,M
Eric-020_mono,Eric-020,mono,ɛ,78.541,78.637,9,78.586,117.495,8.82,17.043,-ATR,M
Eric-020_mono,Eric-020,mono,ɛ,78.541,78.637,10,78.591,118.466,9.723,16.328,-ATR,M
Eric-020_mono,Eric-020,mono,ɛ,78.541,78.637,11,78.596,119.461,9.271,14.336,-ATR,M
Eric-020_mono,Eric-020,mono,ɛ,78.541,78.637,12,78.601,120.456,8.875,13.976,-ATR,M
Eric-020_mono,Eric-020,mono,ɛ,78.541,78.637,13,78.606,121.896,8.733,15.83,-ATR,M
Eric-020_mono,Eric-020,mono,ɛ,78.541,78.637,14,78.611,123.367,8.745,19.28,-ATR,M
Eric-020_mono,Eric-020,mono,ɛ,78.541,78.637,15,78.616,124.838,8.443,16.713,-ATR,M
Eric-020_mono,Eric-020,mono,ɛ,78.541,78.637,16,78.621,124.923,7.274,19.552,-ATR,M
Eric-020_mono,Eric-020,mono,ɛ,78.541,78.637,17,78.626,124.913,5.76,13.614,-ATR,M
Eric-020_mono,Eric-020,mono,ɛ,78.541,78.637,18,78.631,124.902,6.933,15.822,-ATR,M
Eric-020_mono,Eric-020,mono,ɛ,78.541,78.637,19,78.636,116.472,11.282,12.777,-ATR,M
Eric-020_mono,Eric-020,mono,æ,79.879,79.977,1,79.885,0,0,17.057,+ATR,M
Eric-020_mono,Eric-020,mono,æ,79.879,79.977,2,79.89,0,0,13.941,+ATR,M
Eric-020_mono,Eric-020,mono,æ,79.879,79.977,3,79.895,0,0,13.574,+ATR,M
Eric-020_mono,Eric-020,mono,æ,79.879,79.977,4,79.9,0,0,11.68,+ATR,M
Eric-020_mono,Eric-020,mono,æ,79.879,79.977,5,79.905,0,0,14.807,+ATR,M
Eric-020_mono,Eric-020,mono,æ,79.879,79.977,6,79.91,0,0,21.218,+ATR,M
Eric-020_mono,Eric-020,mono,æ,79.879,79.977,7,79.915,115.406,2.262,19.524,+ATR,M
Eric-020_mono,Eric-020,mono,æ,79.879,79.977,8,79.92,115.406,1.601,17.917,+ATR,M
Eric-020_mono,Eric-020,mono,æ,79.879,79.977,9,79.925,115.606,3.195,13.624,+ATR,M
Eric-020_mono,Eric-020,mono,æ,79.879,79.977,10,79.93,115.891,4.419,21.885,+ATR,M
Eric-020_mono,Eric-020,mono,æ,79.879,79.977,11,79.935,116.176,5.445,18.083,+ATR,M
Eric-020_mono,Eric-020,mono,æ,79.879,79.977,12,79.94,116.2,6.455,16.19,+ATR,M
Eric-020_mono,Eric-020,mono,æ,79.879,79.977,13,79.945,116.111,6.759,18.112,+ATR,M
Eric-020_mono,Eric-020,mono,æ,79.879,79.977,14,79.95,116.022,7.198,16.821,+ATR,M
Eric-020_mono,Eric-020,mono,æ,79.879,79.977,15,79.955,115.99,7.541,17.652,+ATR,M
Eric-020_mono,Eric-020,mono,æ,79.879,79.977,16,79.96,115.981,8.363,15.255,+ATR,M
Eric-020_mono,Eric-020,mono,æ,79.879,79.977,17,79.965,115.973,8.143,18.214,+ATR,M
Eric-020_mono,Eric-020,mono,æ,79.879,79.977,18,79.97,114.931,7.966,12.857,+ATR,M
Eric-020_mono,Eric-020,mono,æ,79.879,79.977,19,79.975,113.442,7.78,14.186,+ATR,M
Eric-020_mono,Eric-020,mono,u,80.155,80.258,1,80.161,145.402,4.947,14.591,+ATR,M
Eric-020_mono,Eric-020,mono,u,80.155,80.258,2,80.166,145.372,4.838,14.367,+ATR,M
Eric-020_mono,Eric-020,mono,u,80.155,80.258,3,80.171,145.34,5.445,20.378,+ATR,M
Eric-020_mono,Eric-020,mono,u,80.155,80.258,4,80.176,145.309,6.295,15.563,+ATR,M
Eric-020_mono,Eric-020,mono,u,80.155,80.258,5,80.181,145.679,7.29,19.585,+ATR,M
Eric-020_mono,Eric-020,mono,u,80.155,80.258,6,80.186,146.091,7.906,20.016,+ATR,M
Eric-020_mono,Eric-020,mono,u,80.155,80.258,7,80.191,146.504,8.228,15.902,+ATR,M
Eric-020_mono,Eric-020,mono,u,80.155,80.258,8,80.196,146.848,8.553,19.675,+ATR,M
Eric-020_mono,Eric-020,mono,u,80.155,80.258,9,80.201,147.185,9.142,16.421,+ATR,M
Eric-020_mono,Eric-020,mono,u,80.155,80.258,10,80.206,147.522,9.351,13.302,+ATR,M
Eric-020_mono,Eric-020,mono,u,80.155,80.258,11,80.211,147.519,9.216,13.895,+ATR,M
Eric-020_mono,Eric-020,mono,u,80.155,80.258,12,80.216,147.482,8.73,17.23,+ATR,M
Eric-020_mono,Eric-020,mono,u,80.155,80.258,13,80.221,147.445,8.055,13.08,+ATR,M
Eric-020_mono,Eric-020,mono,u,80.155,80.258,14,80.226,146.963,6.608,15.21,+ATR,M
Eric-020_mono,Eric-020,mono,u,80.155,80.258,15,80.231,146.436,4.955,13.087,+ATR,M
Eric-020_mono,Eric-020,mono,u,80.155,80.258,16,80.236,145.909,17.21,15.663,+ATR,M
Eric-020_mono,Eric-020,mono,u,80.155,80.258,17,80.241,144.998,22.613,12.744,+ATR,M
Eric-020_mono,Eric-020,mono,u,80.155,80.258,18,80.246,144.048,15.293,12.737,+ATR,M
Eric-020_mono,Eric-020,mono,u,80.155,80.258,19,80.251,143.099,10.233,14.845,+ATR,M
Eric-020_mono,Eric-020,mono,u,80.155,80.258,20,80.256,141.914,7.992,12.514,+ATR,M
Eric-020_mono,Eric-020,mono,ʊ,81.403,81.519,1,81.408,115.042,4.898,14.26,-ATR,M
Eric-020_mono,Eric-020,mono,ʊ,81.403,81.519,2,81.413,113.32,2.427,14.954,-ATR,M
Eric-020_mono,Eric-020,mono,ʊ,81.403,81.519,3,81.418,111.598,1.252,16.791,-ATR,M
Eric-020_mono,Eric-020,mono,ʊ,81.403,81.519,4,81.423,108.529,0.891,18.244,-ATR,M
Eric-020_mono,Eric-020,mono,ʊ,81.403,81.519,5,81.428,103.02,-0.9,18.708,-ATR,M
Eric-020_mono,Eric-020,mono,ʊ,81.403,81.519,6,81.433,97.512,-2.715,15.024,-ATR,M
Eric-020_mono,Eric-020,mono,ʊ,81.403,81.519,7,81.438,93.19,-3.094,13.052,-ATR,M
Eric-020_mono,Eric-020,mono,ʊ,81.403,81.519,8,81.443,91.018,-3.015,13.205,-ATR,M
Eric-020_mono,Eric-020,mono,ʊ,81.403,81.519,9,81.448,88.845,-3.097,14.134,-ATR,M
Eric-020_mono,Eric-020,mono,ʊ,81.403,81.519,10,81.453,86.681,-3.309,12.819,-ATR,M
Eric-020_mono,Eric-020,mono,ʊ,81.403,81.519,11,81.458,84.533,-4.885,14.621,-ATR,M
Eric-020_mono,Eric-020,mono,ʊ,81.403,81.519,12,81.463,82.385,-3.953,16.085,-ATR,M
Eric-020_mono,Eric-020,mono,ʊ,81.403,81.519,13,81.468,81.001,-4.989,14.943,-ATR,M
Eric-020_mono,Eric-020,mono,ʊ,81.403,81.519,14,81.473,81.001,-5.216,16.433,-ATR,M
Eric-020_mono,Eric-020,mono,ʊ,81.403,81.519,15,81.478,0,0,14.794,-ATR,M
Eric-020_mono,Eric-020,mono,ʊ,81.403,81.519,16,81.483,0,0,12.775,-ATR,M
Eric-020_mono,Eric-020,mono,ʊ,81.403,81.519,17,81.488,0,0,12.063,-ATR,M
Eric-020_mono,Eric-020,mono,ʊ,81.403,81.519,18,81.493,71.111,0.096,11.618,-ATR,M
Eric-020_mono,Eric-020,mono,ʊ,81.403,81.519,19,81.498,71.109,2.803,13.316,-ATR,M
Eric-020_mono,Eric-020,mono,ʊ,81.403,81.519,20,81.503,71.104,1.349,10.796,-ATR,M
Eric-020_mono,Eric-020,mono,ʊ,81.403,81.519,21,81.508,71.099,-4.367,11.784,-ATR,M
Eric-020_mono,Eric-020,mono,ʊ,81.403,81.519,22,81.513,71.096,-5.605,12.063,-ATR,M
Eric-020_mono,Eric-020,mono,ʊ,81.403,81.519,23,81.518,71.096,-4.497,12.505,-ATR,M
Eric-020_mono,Eric-020,mono,o,82.339,82.446,1,82.345,114.866,4.407,16.545,+ATR,M
Eric-020_mono,Eric-020,mono,o,82.339,82.446,2,82.35,114.866,-2.583,11.957,+ATR,M
Eric-020_mono,Eric-020,mono,o,82.339,82.446,3,82.355,114.605,-4.581,15.045,+ATR,M
Eric-020_mono,Eric-020,mono,o,82.339,82.446,4,82.36,114.228,-4.963,13.639,+ATR,M
Eric-020_mono,Eric-020,mono,o,82.339,82.446,5,82.365,113.85,-4.366,19.864,+ATR,M
Eric-020_mono,Eric-020,mono,o,82.339,82.446,6,82.37,113.571,-4.314,14.53,+ATR,M
Eric-020_mono,Eric-020,mono,o,82.339,82.446,7,82.375,113.335,-4.11,16.084,+ATR,M
Eric-020_mono,Eric-020,mono,o,82.339,82.446,8,82.38,113.1,-3.607,18.897,+ATR,M
Eric-020_mono,Eric-020,mono,o,82.339,82.446,9,82.385,112.958,-3.974,17.473,+ATR,M
Eric-020_mono,Eric-020,mono,o,82.339,82.446,10,82.39,112.857,-3.483,20.604,+ATR,M
Eric-020_mono,Eric-020,mono,o,82.339,82.446,11,82.395,112.756,-4.112,19.733,+ATR,M
Eric-020_mono,Eric-020,mono,o,82.339,82.446,12,82.4,112.497,-3.91,21.028,+ATR,M
Eric-020_mono,Eric-020,mono,o,82.339,82.446,13,82.405,112.168,-4.369,17.503,+ATR,M
Eric-020_mono,Eric-020,mono,o,82.339,82.446,14,82.41,111.839,-4.488,18.637,+ATR,M
Eric-020_mono,Eric-020,mono,o,82.339,82.446,15,82.415,111.528,-4.361,18.473,+ATR,M
Eric-020_mono,Eric-020,mono,o,82.339,82.446,16,82.42,111.225,-4.856,20.245,+ATR,M
Eric-020_mono,Eric-020,mono,o,82.339,82.446,17,82.425,110.921,-4.083,17.397,+ATR,M
Eric-020_mono,Eric-020,mono,o,82.339,82.446,18,82.43,110.351,-4.331,15.263,+ATR,M
Eric-020_mono,Eric-020,mono,o,82.339,82.446,19,82.435,109.661,-2.86,11.822,+ATR,M
Eric-020_mono,Eric-020,mono,o,82.339,82.446,20,82.44,108.971,-3.095,11.802,+ATR,M
Eric-020_mono,Eric-020,mono,o,82.339,82.446,21,82.445,107.715,-1.096,10.694,+ATR,M
Eric-020_mono,Eric-020,mono,ɔ,83.871,83.983,1,83.877,139.906,21.672,13.009,-ATR,M
Eric-020_mono,Eric-020,mono,ɔ,83.871,83.983,2,83.882,137.55,12.146,10.857,-ATR,M
Eric-020_mono,Eric-020,mono,ɔ,83.871,83.983,3,83.887,137.009,7.679,14.792,-ATR,M
Eric-020_mono,Eric-020,mono,ɔ,83.871,83.983,4,83.892,136.469,6.263,13.661,-ATR,M
Eric-020_mono,Eric-020,mono,ɔ,83.871,83.983,5,83.897,135.978,6.929,13.16,-ATR,M
Eric-020_mono,Eric-020,mono,ɔ,83.871,83.983,6,83.902,135.94,7.556,17.573,-ATR,M
Eric-020_mono,Eric-020,mono,ɔ,83.871,83.983,7,83.907,135.901,7.791,25.816,-ATR,M
Eric-020_mono,Eric-020,mono,ɔ,83.871,83.983,8,83.912,135.815,8.187,23.451,-ATR,M
Eric-020_mono,Eric-020,mono,ɔ,83.871,83.983,9,83.917,135.307,8.386,18.444,-ATR,M
Eric-020_mono,Eric-020,mono,ɔ,83.871,83.983,10,83.922,134.799,8.767,18.651,-ATR,M
Eric-020_mono,Eric-020,mono,ɔ,83.871,83.983,11,83.927,134.339,9.454,21.128,-ATR,M
Eric-020_mono,Eric-020,mono,ɔ,83.871,83.983,12,83.932,134.3,10.014,21.105,-ATR,M
Eric-020_mono,Eric-020,mono,ɔ,83.871,83.983,13,83.937,134.261,9.766,22.965,-ATR,M
Eric-020_mono,Eric-020,mono,ɔ,83.871,83.983,14,83.942,134.149,10.05,18.409,-ATR,M
Eric-020_mono,Eric-020,mono,ɔ,83.871,83.983,15,83.947,133.375,10.051,14.464,-ATR,M
Eric-020_mono,Eric-020,mono,ɔ,83.871,83.983,16,83.952,132.602,10.665,12.303,-ATR,M
Eric-020_mono,Eric-020,mono,ɔ,83.871,83.983,17,83.957,131.719,11.789,12.931,-ATR,M
Eric-020_mono,Eric-020,mono,ɔ,83.871,83.983,18,83.962,129.853,14.051,14.617,-ATR,M
Eric-020_mono,Eric-020,mono,ɔ,83.871,83.983,19,83.967,127.986,17.275,10.945,-ATR,M
Eric-020_mono,Eric-020,mono,ɔ,83.871,83.983,20,83.972,126.177,27.89,12.976,-ATR,M
Eric-020_mono,Eric-020,mono,ɔ,83.871,83.983,21,83.977,124.881,23.554,11.989,-ATR,M
Eric-020_mono,Eric-020,mono,ɔ,83.871,83.983,22,83.982,123.584,16.926,14.146,-ATR,M
Eric-020_mono,Eric-020,mono,a,84.841,84.957,1,84.847,0,0,14.745,-ATR,M
Eric-020_mono,Eric-020,mono,a,84.841,84.957,2,84.852,0,0,13.782,-ATR,M
Eric-020_mono,Eric-020,mono,a,84.841,84.957,3,84.857,0,0,12.233,-ATR,M
Eric-020_mono,Eric-020,mono,a,84.841,84.957,4,84.862,0,0,14.533,-ATR,M
Eric-020_mono,Eric-020,mono,a,84.841,84.957,5,84.867,114.996,6.29,15.196,-ATR,M
Eric-020_mono,Eric-020,mono,a,84.841,84.957,6,84.872,114.932,4.682,22.697,-ATR,M
Eric-020_mono,Eric-020,mono,a,84.841,84.957,7,84.877,113.981,4.938,16.777,-ATR,M
Eric-020_mono,Eric-020,mono,a,84.841,84.957,8,84.882,113.03,5.305,24.375,-ATR,M
Eric-020_mono,Eric-020,mono,a,84.841,84.957,9,84.887,112.145,6.423,24.078,-ATR,M
Eric-020_mono,Eric-020,mono,a,84.841,84.957,10,84.892,112.176,7.481,22.601,-ATR,M
Eric-020_mono,Eric-020,mono,a,84.841,84.957,11,84.897,112.207,8.366,22.382,-ATR,M
Eric-020_mono,Eric-020,mono,a,84.841,84.957,12,84.902,112.238,9.477,19.928,-ATR,M
Eric-020_mono,Eric-020,mono,a,84.841,84.957,13,84.907,112.274,9.351,21.649,-ATR,M
Eric-020_mono,Eric-020,mono,a,84.841,84.957,14,84.912,112.31,10.141,22.874,-ATR,M
Eric-020_mono,Eric-020,mono,a,84.841,84.957,15,84.917,112.317,9.196,22.325,-ATR,M
Eric-020_mono,Eric-020,mono,a,84.841,84.957,16,84.922,111.933,9.273,19.631,-ATR,M
Eric-020_mono,Eric-020,mono,a,84.841,84.957,17,84.927,111.549,8.2,20.642,-ATR,M
Eric-020_mono,Eric-020,mono,a,84.841,84.957,18,84.932,111.136,7.232,13.858,-ATR,M
Eric-020_mono,Eric-020,mono,a,84.841,84.957,19,84.937,110.338,6.096,17.04,-ATR,M
Eric-020_mono,Eric-020,mono,a,84.841,84.957,20,84.942,109.54,4.75,17.914,-ATR,M
Eric-020_mono,Eric-020,mono,a,84.841,84.957,21,84.947,108.725,4.453,15.258,-ATR,M
Eric-020_mono,Eric-020,mono,a,84.841,84.957,22,84.952,107.689,5.011,14.331,-ATR,M
Eric-020_mono,Eric-020,mono,a,84.841,84.957,23,84.957,106.653,8.088,14.408,-ATR,M
Eunice-008_mono,Eunice-008,mono,i,64.808,64.961,1,64.814,181.804,9.165,12.426,+ATR,F
Eunice-008_mono,Eunice-008,mono,i,64.808,64.961,2,64.819,183.302,7.225,16.791,+ATR,F
Eunice-008_mono,Eunice-008,mono,i,64.808,64.961,3,64.824,186.371,7.667,15.138,+ATR,F
Eunice-008_mono,Eunice-008,mono,i,64.808,64.961,4,64.829,189.871,8.105,19.291,+ATR,F
Eunice-008_mono,Eunice-008,mono,i,64.808,64.961,5,64.834,193.372,8.254,16.717,+ATR,F
Eunice-008_mono,Eunice-008,mono,i,64.808,64.961,6,64.839,195.504,9.053,21.399,+ATR,F
Eunice-008_mono,Eunice-008,mono,i,64.808,64.961,7,64.844,197.259,9.379,22.616,+ATR,F
Eunice-008_mono,Eunice-008,mono,i,64.808,64.961,8,64.849,199.014,9.676,23.278,+ATR,F
Eunice-008_mono,Eunice-008,mono,i,64.808,64.961,9,64.854,199.85,9.682,26.177,+ATR,F
Eunice-008_mono,Eunice-008,mono,i,64.808,64.961,10,64.859,200.432,9.847,25.17,+ATR,F
Eunice-008_mono,Eunice-008,mono,i,64.808,64.961,11,64.864,201.014,9.818,25.244,+ATR,F
Eunice-008_mono,Eunice-008,mono,i,64.808,64.961,12,64.869,201.295,9.91,29.466,+ATR,F
Eunice-008_mono,Eunice-008,mono,i,64.808,64.961,13,64.874,201.494,9.898,26.861,+ATR,F
Eunice-008_mono,Eunice-008,mono,i,64.808,64.961,14,64.879,201.692,9.657,25.259,+ATR,F
Eunice-008_mono,Eunice-008,mono,i,64.808,64.961,15,64.884,201.588,10.169,22.039,+ATR,F
Eunice-008_mono,Eunice-008,mono,i,64.808,64.961,16,64.889,201.4,10.296,19.825,+ATR,F
Eunice-008_mono,Eunice-008,mono,i,64.808,64.961,17,64.894,201.212,10.526,18.123,+ATR,F
